"","ccode","year","coup","pre_coups","time_since_last_coup","coup_dummy"
"861",390,1959,0,0,9,0
"862",395,1959,0,0,9,0
"863",438,1959,0,0,1,0
"864",450,1959,0,0,9,0
"865",452,1959,0,0,2,0
"866",530,1959,0,0,9,0
"867",560,1959,0,0,9,0
"868",600,1959,0,0,3,0
"869",616,1959,0,0,3,0
"870",620,1959,0,0,8,0
"871",625,1959,1,1,1,1
"872",630,1959,0,1,6,1
"873",640,1959,0,0,9,0
"874",645,1959,1,1,1,1
"875",651,1959,0,2,5,1
"876",652,1959,0,2,5,1
"877",660,1959,0,0,9,0
"878",663,1959,0,2,1,1
"879",666,1959,0,0,9,0
"880",670,1959,0,0,9,0
"881",678,1959,0,1,4,1
"882",698,1959,0,0,9,0
"883",700,1959,0,0,9,0
"884",710,1959,0,0,9,0
"885",712,1959,0,0,9,0
"886",713,1959,0,0,9,0
"887",731,1959,0,0,9,0
"888",732,1959,0,0,9,0
"889",740,1959,0,0,9,0
"890",750,1959,0,0,9,0
"891",760,1959,0,0,9,0
"892",770,1959,0,1,1,1
"893",775,1959,0,1,1,1
"894",780,1959,0,0,9,0
"895",790,1959,0,0,9,0
"896",800,1959,0,3,1,1
"897",811,1959,0,0,6,0
"898",812,1959,0,0,5,0
"899",816,1959,0,0,5,0
"900",817,1959,0,0,5,0
"901",820,1959,0,0,2,0
"902",840,1959,0,0,9,0
"903",850,1959,0,0,9,0
"904",900,1959,0,0,9,0
"905",920,1959,0,0,9,0
"906",2,1960,0,0,10,0
"907",20,1960,0,0,10,0
"908",40,1960,0,2,3,1
"909",41,1960,0,3,3,1
"910",42,1960,0,0,10,0
"911",70,1960,0,0,10,0
"912",90,1960,1,3,3,1
"913",91,1960,0,2,1,1
"914",92,1960,2,0,10,0
"915",93,1960,0,0,10,0
"916",94,1960,0,0,10,0
"917",95,1960,0,1,9,1
"918",100,1960,0,3,2,1
"919",101,1960,1,2,2,1
"920",130,1960,0,3,4,1
"921",135,1960,0,2,4,1
"922",140,1960,0,2,1,1
"923",145,1960,1,6,1,1
"924",150,1960,0,2,5,1
"925",155,1960,0,0,10,0
"926",160,1960,1,3,4,1
"927",165,1960,0,0,10,0
"928",200,1960,0,0,10,0
"929",205,1960,0,0,10,0
"930",210,1960,0,0,10,0
"931",211,1960,0,0,10,0
"932",212,1960,0,0,10,0
"933",220,1960,0,0,10,0
"934",221,1960,0,0,10,0
"935",223,1960,0,0,10,0
"936",225,1960,0,0,10,0
"937",230,1960,0,0,10,0
"938",232,1960,0,0,10,0
"939",235,1960,0,0,10,0
"940",260,1960,0,0,10,0
"941",265,1960,0,0,10,0
"942",290,1960,0,0,10,0
"943",305,1960,0,0,10,0
"944",310,1960,0,0,10,0
"945",315,1960,0,0,10,0
"946",325,1960,0,0,10,0
"947",331,1960,0,0,10,0
"948",339,1960,0,0,10,0
"949",345,1960,0,0,10,0
"950",350,1960,0,0,10,0
"951",352,1960,0,0,0,0
"952",355,1960,0,0,10,0
"953",360,1960,0,0,10,0
"954",365,1960,0,0,10,0
"955",375,1960,0,0,10,0
"956",380,1960,0,0,10,0
"957",385,1960,0,0,10,0
"958",390,1960,0,0,10,0
"959",395,1960,0,0,10,0
"960",432,1960,0,0,0,0
"961",433,1960,0,0,0,0
"962",434,1960,0,0,0,0
"963",435,1960,0,0,0,0
"964",436,1960,0,0,0,0
"965",437,1960,0,0,0,0
"966",438,1960,0,0,2,0
"967",439,1960,0,0,0,0
"968",450,1960,0,0,10,0
"969",452,1960,0,0,3,0
"970",461,1960,0,0,0,0
"971",471,1960,0,0,0,0
"972",475,1960,0,0,0,0
"973",481,1960,0,0,0,0
"974",482,1960,0,0,0,0
"975",483,1960,0,0,0,0
"976",484,1960,0,0,0,0
"977",490,1960,2,0,0,0
"978",520,1960,0,0,0,0
"979",530,1960,1,0,10,0
"980",560,1960,0,0,10,0
"981",580,1960,0,0,0,0
"982",600,1960,0,0,4,0
"983",616,1960,0,0,4,0
"984",620,1960,0,0,9,0
"985",625,1960,0,2,1,1
"986",630,1960,0,1,7,1
"987",640,1960,2,0,10,0
"988",645,1960,0,2,1,1
"989",651,1960,0,2,6,1
"990",652,1960,0,2,6,1
"991",660,1960,0,0,10,0
"992",663,1960,0,2,2,1
"993",666,1960,0,0,10,0
"994",670,1960,0,0,10,0
"995",678,1960,0,1,5,1
"996",698,1960,0,0,10,0
"997",700,1960,0,0,10,0
"998",710,1960,0,0,10,0
"999",712,1960,0,0,10,0
"1000",713,1960,0,0,10,0
"1001",731,1960,0,0,10,0
"1002",732,1960,0,0,10,0
"1003",740,1960,0,0,10,0
"1004",750,1960,0,0,10,0
"1005",760,1960,0,0,10,0
"1006",770,1960,0,1,2,1
"1007",775,1960,0,1,2,1
"1008",780,1960,0,0,10,0
"1009",790,1960,0,0,10,0
"1010",800,1960,0,3,2,1
"1011",811,1960,0,0,7,0
"1012",812,1960,2,0,6,0
"1013",816,1960,0,0,6,0
"1014",817,1960,1,0,6,0
"1015",820,1960,0,0,3,0
"1016",840,1960,0,0,10,0
"1017",850,1960,0,0,10,0
"1018",900,1960,0,0,10,0
"1019",920,1960,0,0,10,0
"1020",2,1961,0,0,11,0
"1021",20,1961,0,0,11,0
"1022",40,1961,0,2,4,1
"1023",41,1961,0,3,4,1
"1024",42,1961,0,0,11,0
"1025",70,1961,0,0,11,0
"1026",90,1961,0,4,1,1
"1027",91,1961,0,2,2,1
"1028",92,1961,2,1,1,1
"1029",93,1961,0,0,11,0
"1030",94,1961,0,0,11,0
"1031",95,1961,0,1,10,1
"1032",100,1961,1,3,3,1
"1033",101,1961,1,3,1,1
"1034",130,1961,2,3,5,1
"1035",135,1961,0,2,5,1
"1036",140,1961,0,2,2,1
"1037",145,1961,0,7,1,1
"1038",150,1961,0,2,6,1
"1039",155,1961,0,0,11,0
"1040",160,1961,1,4,1,1
"1041",165,1961,0,0,11,0
"1042",200,1961,0,0,11,0
"1043",205,1961,0,0,11,0
"1044",210,1961,0,0,11,0
"1045",211,1961,0,0,11,0
"1046",212,1961,0,0,11,0
"1047",220,1961,0,0,11,0
"1048",221,1961,0,0,11,0
"1049",223,1961,0,0,11,0
"1050",225,1961,0,0,11,0
"1051",230,1961,0,0,11,0
"1052",232,1961,0,0,11,0
"1053",235,1961,0,0,11,0
"1054",260,1961,0,0,11,0
"1055",265,1961,0,0,11,0
"1056",290,1961,0,0,11,0
"1057",305,1961,0,0,11,0
"1058",310,1961,0,0,11,0
"1059",315,1961,0,0,11,0
"1060",325,1961,0,0,11,0
"1061",331,1961,0,0,11,0
"1062",339,1961,0,0,11,0
"1063",345,1961,0,0,11,0
"1064",350,1961,0,0,11,0
"1065",352,1961,0,0,1,0
"1066",355,1961,0,0,11,0
"1067",360,1961,0,0,11,0
"1068",365,1961,0,0,11,0
"1069",375,1961,0,0,11,0
"1070",380,1961,0,0,11,0
"1071",385,1961,0,0,11,0
"1072",390,1961,0,0,11,0
"1073",395,1961,0,0,11,0
"1074",432,1961,0,0,1,0
"1075",433,1961,0,0,1,0
"1076",434,1961,0,0,1,0
"1077",435,1961,0,0,1,0
"1078",436,1961,0,0,1,0
"1079",437,1961,0,0,1,0
"1080",438,1961,0,0,3,0
"1081",439,1961,0,0,1,0
"1082",450,1961,0,0,11,0
"1083",451,1961,0,0,0,0
"1084",452,1961,0,0,4,0
"1085",461,1961,0,0,1,0
"1086",471,1961,0,0,1,0
"1087",475,1961,0,0,1,0
"1088",481,1961,0,0,1,0
"1089",482,1961,0,0,1,0
"1090",483,1961,0,0,1,0
"1091",484,1961,0,0,1,0
"1092",490,1961,0,1,1,1
"1093",510,1961,0,0,0,0
"1094",520,1961,1,0,1,0
"1095",530,1961,1,1,1,1
"1096",560,1961,0,0,11,0
"1097",580,1961,0,0,1,0
"1098",600,1961,0,0,5,0
"1099",616,1961,0,0,5,0
"1100",620,1961,0,0,10,0
"1101",625,1961,0,2,2,1
"1102",630,1961,0,1,8,1
"1103",640,1961,0,1,1,1
"1104",645,1961,0,2,2,1
"1105",651,1961,0,2,7,1
"1106",652,1961,2,2,7,1
"1107",660,1961,1,0,11,0
"1108",663,1961,0,2,3,1
"1109",666,1961,0,0,11,0
"1110",670,1961,0,0,11,0
"1111",678,1961,0,1,6,1
"1112",690,1961,0,0,0,0
"1113",698,1961,0,0,11,0
"1114",700,1961,0,0,11,0
"1115",710,1961,0,0,11,0
"1116",712,1961,0,0,11,0
"1117",713,1961,0,0,11,0
"1118",731,1961,0,0,11,0
"1119",732,1961,2,0,11,0
"1120",740,1961,0,0,11,0
"1121",750,1961,0,0,11,0
"1122",760,1961,0,0,11,0
"1123",770,1961,0,1,3,1
"1124",775,1961,0,1,3,1
"1125",780,1961,0,0,11,0
"1126",790,1961,0,0,11,0
"1127",800,1961,0,3,3,1
"1128",811,1961,0,0,8,0
"1129",812,1961,0,1,1,1
"1130",816,1961,0,0,7,0
"1131",817,1961,0,1,1,1
"1132",820,1961,0,0,4,0
"1133",840,1961,0,0,11,0
"1134",850,1961,0,0,11,0
"1135",900,1961,0,0,11,0
"1136",920,1961,0,0,11,0
"1137",2,1962,0,0,12,0
"1138",20,1962,0,0,12,0
"1139",40,1962,0,2,5,1
"1140",41,1962,0,3,5,1
"1141",42,1962,1,0,12,0
"1142",51,1962,0,0,0,0
"1143",52,1962,0,0,0,0
"1144",70,1962,0,0,12,0
"1145",90,1962,1,4,2,1
"1146",91,1962,0,2,3,1
"1147",92,1962,0,2,1,1
"1148",93,1962,0,0,12,0
"1149",94,1962,0,0,12,0
"1150",95,1962,0,1,11,1
"1151",100,1962,0,4,1,1
"1152",101,1962,1,4,1,1
"1153",130,1962,0,4,1,1
"1154",135,1962,2,2,6,1
"1155",140,1962,0,2,3,1
"1156",145,1962,0,7,2,1
"1157",150,1962,0,2,7,1
"1158",155,1962,0,0,12,0
"1159",160,1962,2,5,1,1
"1160",165,1962,0,0,12,0
"1161",200,1962,0,0,12,0
"1162",205,1962,0,0,12,0
"1163",210,1962,0,0,12,0
"1164",211,1962,0,0,12,0
"1165",212,1962,0,0,12,0
"1166",220,1962,0,0,12,0
"1167",221,1962,0,0,12,0
"1168",223,1962,0,0,12,0
"1169",225,1962,0,0,12,0
"1170",230,1962,0,0,12,0
"1171",232,1962,0,0,12,0
"1172",235,1962,1,0,12,0
"1173",260,1962,0,0,12,0
"1174",265,1962,0,0,12,0
"1175",290,1962,0,0,12,0
"1176",305,1962,0,0,12,0
"1177",310,1962,0,0,12,0
"1178",315,1962,0,0,12,0
"1179",325,1962,0,0,12,0
"1180",331,1962,0,0,12,0
"1181",339,1962,0,0,12,0
"1182",345,1962,0,0,12,0
"1183",350,1962,0,0,12,0
"1184",352,1962,0,0,2,0
"1185",355,1962,0,0,12,0
"1186",360,1962,0,0,12,0
"1187",365,1962,0,0,12,0
"1188",375,1962,0,0,12,0
"1189",380,1962,0,0,12,0
"1190",385,1962,0,0,12,0
"1191",390,1962,0,0,12,0
"1192",395,1962,0,0,12,0
"1193",432,1962,0,0,2,0
"1194",433,1962,1,0,2,0
"1195",434,1962,0,0,2,0
"1196",435,1962,0,0,2,0
"1197",436,1962,0,0,2,0
"1198",437,1962,0,0,2,0
"1199",438,1962,0,0,4,0
"1200",439,1962,0,0,2,0
"1201",450,1962,0,0,12,0
"1202",451,1962,0,0,1,0
"1203",452,1962,0,0,5,0
"1204",461,1962,0,0,2,0
"1205",471,1962,0,0,2,0
"1206",475,1962,0,0,2,0
"1207",481,1962,0,0,2,0
"1208",482,1962,0,0,2,0
"1209",483,1962,0,0,2,0
"1210",484,1962,0,0,2,0
"1211",490,1962,0,1,2,1
"1212",500,1962,0,0,0,0
"1213",510,1962,0,0,1,0
"1214",516,1962,0,0,0,0
"1215",517,1962,0,0,0,0
"1216",520,1962,0,1,1,1
"1217",530,1962,0,2,1,1
"1218",560,1962,0,0,12,0
"1219",580,1962,0,0,2,0
"1220",600,1962,0,0,6,0
"1221",615,1962,0,0,0,0
"1222",616,1962,0,0,6,0
"1223",620,1962,0,0,11,0
"1224",625,1962,0,2,3,1
"1225",630,1962,0,1,9,1
"1226",640,1962,1,1,2,1
"1227",645,1962,0,2,3,1
"1228",651,1962,0,2,8,1
"1229",652,1962,2,3,1,1
"1230",660,1962,0,1,1,1
"1231",663,1962,0,2,4,1
"1232",666,1962,0,0,12,0
"1233",670,1962,0,0,12,0
"1234",678,1962,2,1,7,1
"1235",690,1962,0,0,1,0
"1236",698,1962,0,0,12,0
"1237",700,1962,0,0,12,0
"1238",710,1962,0,0,12,0
"1239",712,1962,0,0,12,0
"1240",713,1962,0,0,12,0
"1241",731,1962,0,0,12,0
"1242",732,1962,0,1,1,1
"1243",740,1962,0,0,12,0
"1244",750,1962,0,0,12,0
"1245",760,1962,0,0,12,0
"1246",770,1962,0,1,4,1
"1247",775,1962,2,1,4,1
"1248",780,1962,0,0,12,0
"1249",790,1962,0,0,12,0
"1250",800,1962,0,3,4,1
"1251",811,1962,0,0,9,0
"1252",812,1962,0,1,2,1
"1253",816,1962,0,0,8,0
"1254",817,1962,0,1,2,1
"1255",820,1962,0,0,5,0
"1256",840,1962,0,0,12,0
"1257",850,1962,0,0,12,0
"1258",900,1962,0,0,12,0
"1259",920,1962,0,0,12,0
"1260",990,1962,0,0,0,0
"1261",2,1963,0,0,13,0
"1262",20,1963,0,0,13,0
"1263",40,1963,0,2,6,1
"1264",41,1963,0,3,6,1
"1265",42,1963,2,1,1,1
"1266",51,1963,0,0,1,0
"1267",52,1963,0,0,1,0
"1268",70,1963,0,0,13,0
"1269",90,1963,2,5,1,1
"1270",91,1963,2,2,4,1
"1271",92,1963,0,2,2,1
"1272",93,1963,0,0,13,0
"1273",94,1963,0,0,13,0
"1274",95,1963,0,1,12,1
"1275",100,1963,0,4,2,1
"1276",101,1963,0,5,1,1
"1277",130,1963,2,4,2,1
"1278",135,1963,2,3,1,1
"1279",140,1963,1,2,4,1
"1280",145,1963,0,7,3,1
"1281",150,1963,0,2,8,1
"1282",155,1963,0,0,13,0
"1283",160,1963,1,6,1,1
"1284",165,1963,0,0,13,0
"1285",200,1963,0,0,13,0
"1286",205,1963,0,0,13,0
"1287",210,1963,0,0,13,0
"1288",211,1963,0,0,13,0
"1289",212,1963,0,0,13,0
"1290",220,1963,0,0,13,0
"1291",221,1963,0,0,13,0
"1292",223,1963,0,0,13,0
"1293",225,1963,0,0,13,0
"1294",230,1963,0,0,13,0
"1295",232,1963,0,0,13,0
"1296",235,1963,0,1,1,1
"1297",260,1963,0,0,13,0
"1298",265,1963,0,0,13,0
"1299",290,1963,0,0,13,0
"1300",305,1963,0,0,13,0
"1301",310,1963,0,0,13,0
"1302",315,1963,0,0,13,0
"1303",325,1963,0,0,13,0
"1304",331,1963,0,0,13,0
"1305",339,1963,0,0,13,0
"1306",345,1963,0,0,13,0
"1307",350,1963,0,0,13,0
"1308",352,1963,0,0,3,0
"1309",355,1963,0,0,13,0
"1310",360,1963,0,0,13,0
"1311",365,1963,0,0,13,0
"1312",375,1963,0,0,13,0
"1313",380,1963,0,0,13,0
"1314",385,1963,0,0,13,0
"1315",390,1963,0,0,13,0
"1316",395,1963,0,0,13,0
"1317",432,1963,0,0,3,0
"1318",433,1963,0,1,1,1
"1319",434,1963,2,0,3,0
"1320",435,1963,0,0,3,0
"1321",436,1963,0,0,3,0
"1322",437,1963,0,0,3,0
"1323",438,1963,0,0,5,0
"1324",439,1963,0,0,3,0
"1325",450,1963,0,0,13,0
"1326",451,1963,0,0,2,0
"1327",452,1963,0,0,6,0
"1328",461,1963,2,0,3,0
"1329",471,1963,0,0,3,0
"1330",475,1963,0,0,3,0
"1331",481,1963,0,0,3,0
"1332",482,1963,0,0,3,0
"1333",483,1963,0,0,3,0
"1334",484,1963,2,0,3,0
"1335",490,1963,0,1,3,1
"1336",500,1963,0,0,1,0
"1337",501,1963,0,0,0,0
"1338",510,1963,0,0,2,0
"1339",511,1963,0,0,0,0
"1340",516,1963,0,0,1,0
"1341",517,1963,0,0,1,0
"1342",520,1963,0,1,2,1
"1343",530,1963,0,2,2,1
"1344",560,1963,0,0,13,0
"1345",580,1963,0,0,3,0
"1346",600,1963,0,0,7,0
"1347",615,1963,0,0,1,0
"1348",616,1963,0,0,7,0
"1349",620,1963,0,0,12,0
"1350",625,1963,0,2,4,1
"1351",630,1963,0,1,10,1
"1352",640,1963,1,2,1,1
"1353",645,1963,2,2,4,1
"1354",651,1963,0,2,9,1
"1355",652,1963,2,4,1,1
"1356",660,1963,0,1,2,1
"1357",663,1963,0,2,5,1
"1358",666,1963,0,0,13,0
"1359",670,1963,0,0,13,0
"1360",678,1963,0,2,1,1
"1361",690,1963,0,0,2,0
"1362",698,1963,0,0,13,0
"1363",700,1963,0,0,13,0
"1364",710,1963,0,0,13,0
"1365",712,1963,0,0,13,0
"1366",713,1963,0,0,13,0
"1367",731,1963,0,0,13,0
"1368",732,1963,0,1,2,1
"1369",740,1963,0,0,13,0
"1370",750,1963,0,0,13,0
"1371",760,1963,0,0,13,0
"1372",770,1963,0,1,5,1
"1373",775,1963,0,2,1,1
"1374",780,1963,0,0,13,0
"1375",790,1963,0,0,13,0
"1376",800,1963,0,3,5,1
"1377",811,1963,0,0,10,0
"1378",812,1963,0,1,3,1
"1379",816,1963,0,0,9,0
"1380",817,1963,2,1,3,1
"1381",820,1963,0,0,6,0
"1382",840,1963,0,0,13,0
"1383",850,1963,0,0,13,0
"1384",900,1963,0,0,13,0
"1385",920,1963,0,0,13,0
"1386",990,1963,0,0,1,0
"1387",2,1964,0,0,14,0
"1388",20,1964,0,0,14,0
"1389",40,1964,0,2,7,1
"1390",41,1964,0,3,7,1
"1391",42,1964,0,2,1,1
"1392",51,1964,0,0,2,0
"1393",52,1964,0,0,2,0
"1394",70,1964,0,0,14,0
"1395",90,1964,0,6,1,1
"1396",91,1964,0,3,1,1
"1397",92,1964,0,2,3,1
"1398",93,1964,0,0,14,0
"1399",94,1964,0,0,14,0
"1400",95,1964,0,1,13,1
"1401",100,1964,0,4,3,1
"1402",101,1964,0,5,2,1
"1403",130,1964,0,5,1,1
"1404",135,1964,0,4,1,1
"1405",140,1964,2,3,1,1
"1406",145,1964,2,7,4,1
"1407",150,1964,0,2,9,1
"1408",155,1964,0,0,14,0
"1409",160,1964,0,7,1,1
"1410",165,1964,0,0,14,0
"1411",200,1964,0,0,14,0
"1412",205,1964,0,0,14,0
"1413",210,1964,0,0,14,0
"1414",211,1964,0,0,14,0
"1415",212,1964,0,0,14,0
"1416",220,1964,0,0,14,0
"1417",221,1964,0,0,14,0
"1418",223,1964,0,0,14,0
"1419",225,1964,0,0,14,0
"1420",230,1964,0,0,14,0
"1421",232,1964,0,0,14,0
"1422",235,1964,0,1,2,1
"1423",260,1964,0,0,14,0
"1424",265,1964,0,0,14,0
"1425",290,1964,0,0,14,0
"1426",305,1964,0,0,14,0
"1427",310,1964,0,0,14,0
"1428",315,1964,0,0,14,0
"1429",325,1964,0,0,14,0
"1430",331,1964,0,0,14,0
"1431",338,1964,0,0,0,0
"1432",339,1964,0,0,14,0
"1433",345,1964,0,0,14,0
"1434",350,1964,0,0,14,0
"1435",352,1964,0,0,4,0
"1436",355,1964,0,0,14,0
"1437",360,1964,0,0,14,0
"1438",365,1964,0,0,14,0
"1439",375,1964,0,0,14,0
"1440",380,1964,0,0,14,0
"1441",385,1964,0,0,14,0
"1442",390,1964,0,0,14,0
"1443",395,1964,0,0,14,0
"1444",432,1964,0,0,4,0
"1445",433,1964,0,1,2,1
"1446",434,1964,0,1,1,1
"1447",435,1964,0,0,4,0
"1448",436,1964,0,0,4,0
"1449",437,1964,0,0,4,0
"1450",438,1964,0,0,6,0
"1451",439,1964,0,0,4,0
"1452",450,1964,0,0,14,0
"1453",451,1964,0,0,3,0
"1454",452,1964,0,0,7,0
"1455",461,1964,0,1,1,1
"1456",471,1964,0,0,4,0
"1457",475,1964,0,0,4,0
"1458",481,1964,1,0,4,0
"1459",482,1964,0,0,4,0
"1460",483,1964,0,0,4,0
"1461",484,1964,0,1,1,1
"1462",490,1964,0,1,4,1
"1463",500,1964,0,0,2,0
"1464",501,1964,0,0,1,0
"1465",510,1964,0,0,3,0
"1466",511,1964,0,0,1,0
"1467",516,1964,0,0,2,0
"1468",517,1964,0,0,2,0
"1469",520,1964,0,1,3,1
"1470",530,1964,0,2,3,1
"1471",551,1964,0,0,0,0
"1472",553,1964,0,0,0,0
"1473",560,1964,0,0,14,0
"1474",580,1964,0,0,4,0
"1475",600,1964,0,0,8,0
"1476",615,1964,1,0,2,0
"1477",616,1964,0,0,8,0
"1478",620,1964,0,0,13,0
"1479",625,1964,0,2,5,1
"1480",630,1964,0,1,11,1
"1481",640,1964,0,3,1,1
"1482",645,1964,0,3,1,1
"1483",651,1964,0,2,10,1
"1484",652,1964,0,5,1,1
"1485",660,1964,0,1,3,1
"1486",663,1964,0,2,6,1
"1487",666,1964,0,0,14,0
"1488",670,1964,0,0,14,0
"1489",678,1964,0,2,2,1
"1490",690,1964,0,0,3,0
"1491",698,1964,0,0,14,0
"1492",700,1964,0,0,14,0
"1493",710,1964,0,0,14,0
"1494",712,1964,0,0,14,0
"1495",713,1964,0,0,14,0
"1496",731,1964,0,0,14,0
"1497",732,1964,0,1,3,1
"1498",740,1964,0,0,14,0
"1499",750,1964,0,0,14,0
"1500",760,1964,0,0,14,0
"1501",770,1964,0,1,6,1
"1502",775,1964,0,2,2,1
"1503",780,1964,0,0,14,0
"1504",790,1964,0,0,14,0
"1505",800,1964,0,3,6,1
"1506",811,1964,0,0,11,0
"1507",812,1964,2,1,4,1
"1508",816,1964,0,0,10,0
"1509",817,1964,2,2,1,1
"1510",820,1964,0,0,7,0
"1511",840,1964,0,0,14,0
"1512",850,1964,0,0,14,0
"1513",900,1964,0,0,14,0
"1514",920,1964,0,0,14,0
"1515",990,1964,0,0,2,0
"1516",2,1965,0,0,15,0
"1517",20,1965,0,0,15,0
"1518",40,1965,0,2,8,1
"1519",41,1965,0,3,8,1
"1520",42,1965,2,2,2,1
"1521",51,1965,0,0,3,0
"1522",52,1965,0,0,3,0
"1523",70,1965,0,0,15,0
"1524",90,1965,0,6,2,1
"1525",91,1965,0,3,2,1
"1526",92,1965,0,2,4,1
"1527",93,1965,0,0,15,0
"1528",94,1965,0,0,15,0
"1529",95,1965,0,1,14,1
"1530",100,1965,0,4,4,1
"1531",101,1965,0,5,3,1
"1532",130,1965,0,5,2,1
"1533",135,1965,0,4,2,1
"1534",140,1965,0,4,1,1
"1535",145,1965,0,8,1,1
"1536",150,1965,0,2,10,1
"1537",155,1965,0,0,15,0
"1538",160,1965,0,7,2,1
"1539",165,1965,0,0,15,0
"1540",200,1965,0,0,15,0
"1541",205,1965,0,0,15,0
"1542",210,1965,0,0,15,0
"1543",211,1965,0,0,15,0
"1544",212,1965,0,0,15,0
"1545",220,1965,0,0,15,0
"1546",221,1965,0,0,15,0
"1547",223,1965,0,0,15,0
"1548",225,1965,0,0,15,0
"1549",230,1965,0,0,15,0
"1550",232,1965,0,0,15,0
"1551",235,1965,0,1,3,1
"1552",260,1965,0,0,15,0
"1553",265,1965,0,0,15,0
"1554",290,1965,0,0,15,0
"1555",305,1965,0,0,15,0
"1556",310,1965,0,0,15,0
"1557",315,1965,0,0,15,0
"1558",325,1965,0,0,15,0
"1559",331,1965,0,0,15,0
"1560",338,1965,0,0,1,0
"1561",339,1965,0,0,15,0
"1562",345,1965,0,0,15,0
"1563",350,1965,0,0,15,0
"1564",352,1965,0,0,5,0
"1565",355,1965,0,0,15,0
"1566",360,1965,0,0,15,0
"1567",365,1965,0,0,15,0
"1568",375,1965,0,0,15,0
"1569",380,1965,0,0,15,0
"1570",385,1965,0,0,15,0
"1571",390,1965,0,0,15,0
"1572",395,1965,0,0,15,0
"1573",420,1965,0,0,0,0
"1574",432,1965,0,0,5,0
"1575",433,1965,0,1,3,1
"1576",434,1965,2,1,2,1
"1577",435,1965,0,0,5,0
"1578",436,1965,0,0,5,0
"1579",437,1965,0,0,5,0
"1580",438,1965,0,0,7,0
"1581",439,1965,0,0,5,0
"1582",450,1965,0,0,15,0
"1583",451,1965,0,0,4,0
"1584",452,1965,0,0,8,0
"1585",461,1965,0,1,2,1
"1586",471,1965,0,0,5,0
"1587",475,1965,0,0,5,0
"1588",481,1965,0,1,1,1
"1589",482,1965,0,0,5,0
"1590",483,1965,0,0,5,0
"1591",484,1965,0,1,2,1
"1592",490,1965,2,1,5,1
"1593",500,1965,0,0,3,0
"1594",501,1965,0,0,2,0
"1595",510,1965,0,0,4,0
"1596",516,1965,1,0,3,0
"1597",517,1965,0,0,3,0
"1598",520,1965,0,1,4,1
"1599",530,1965,0,2,4,1
"1600",551,1965,0,0,1,0
"1601",552,1965,0,0,0,0
"1602",553,1965,0,0,1,0
"1603",560,1965,0,0,15,0
"1604",580,1965,0,0,5,0
"1605",600,1965,0,0,9,0
"1606",615,1965,2,1,1,1
"1607",616,1965,0,0,9,0
"1608",620,1965,0,0,14,0
"1609",625,1965,0,2,6,1
"1610",630,1965,0,1,12,1
"1611",640,1965,0,3,2,1
"1612",645,1965,1,3,2,1
"1613",651,1965,0,2,11,1
"1614",652,1965,0,5,2,1
"1615",660,1965,0,1,4,1
"1616",663,1965,0,2,7,1
"1617",666,1965,0,0,15,0
"1618",670,1965,0,0,15,0
"1619",678,1965,0,2,3,1
"1620",690,1965,0,0,4,0
"1621",698,1965,0,0,15,0
"1622",700,1965,0,0,15,0
"1623",710,1965,0,0,15,0
"1624",712,1965,0,0,15,0
"1625",713,1965,0,0,15,0
"1626",731,1965,0,0,15,0
"1627",732,1965,0,1,4,1
"1628",740,1965,0,0,15,0
"1629",750,1965,0,0,15,0
"1630",760,1965,0,0,15,0
"1631",770,1965,0,1,7,1
"1632",775,1965,0,2,3,1
"1633",780,1965,0,0,15,0
"1634",781,1965,0,0,0,0
"1635",790,1965,0,0,15,0
"1636",800,1965,0,3,7,1
"1637",811,1965,0,0,12,0
"1638",812,1965,1,2,1,1
"1639",816,1965,0,0,11,0
"1640",817,1965,2,3,1,1
"1641",820,1965,0,0,8,0
"1642",830,1965,0,0,0,0
"1643",840,1965,0,0,15,0
"1644",850,1965,1,0,15,0
"1645",900,1965,0,0,15,0
"1646",920,1965,0,0,15,0
"1647",990,1965,0,0,3,0
"1648",2,1966,0,0,16,0
"1649",20,1966,0,0,16,0
"1650",40,1966,0,2,9,1
"1651",41,1966,0,3,9,1
"1652",42,1966,0,3,1,1
"1653",51,1966,0,0,4,0
"1654",52,1966,0,0,4,0
"1655",53,1966,0,0,0,0
"1656",70,1966,0,0,16,0
"1657",90,1966,0,6,3,1
"1658",91,1966,0,3,3,1
"1659",92,1966,0,2,5,1
"1660",93,1966,0,0,16,0
"1661",94,1966,0,0,16,0
"1662",95,1966,0,1,15,1
"1663",100,1966,0,4,5,1
"1664",101,1966,1,5,4,1
"1665",110,1966,0,0,0,0
"1666",130,1966,2,5,3,1
"1667",135,1966,0,4,3,1
"1668",140,1966,0,4,2,1
"1669",145,1966,0,8,2,1
"1670",150,1966,0,2,11,1
"1671",155,1966,0,0,16,0
"1672",160,1966,2,7,3,1
"1673",165,1966,0,0,16,0
"1674",200,1966,0,0,16,0
"1675",205,1966,0,0,16,0
"1676",210,1966,0,0,16,0
"1677",211,1966,0,0,16,0
"1678",212,1966,0,0,16,0
"1679",220,1966,0,0,16,0
"1680",221,1966,0,0,16,0
"1681",223,1966,0,0,16,0
"1682",225,1966,0,0,16,0
"1683",230,1966,0,0,16,0
"1684",232,1966,0,0,16,0
"1685",235,1966,0,1,4,1
"1686",260,1966,0,0,16,0
"1687",265,1966,0,0,16,0
"1688",290,1966,0,0,16,0
"1689",305,1966,0,0,16,0
